Close,Date
20.769,01-Aug-19
20.708,02-Aug-19
20.413,05-Aug-19
20.69,06-Aug-19
20.624,07-Aug-19
20.681,08-Aug-19
20.897,09-Aug-19
20.489,13-Aug-19
20.68,14-Aug-19
20.629,16-Aug-19
20.713,19-Aug-19
20.528,20-Aug-19
20.283,21-Aug-19
19.965,22-Aug-19
20.092,23-Aug-19
20.342,26-Aug-19
20.623,27-Aug-19
20.501,28-Aug-19
20.345,29-Aug-19
20.375,30-Aug-19
19.955,03-Sep-19
20.022,04-Sep-19
20.155,05-Sep-19
20.261,06-Sep-19
20.462,09-Sep-19
20.573,11-Sep-19
20.508,12-Sep-19
20.73,13-Sep-19
20.712,16-Sep-19
20.437,17-Sep-19
20.444,18-Sep-19
20.174,19-Sep-19
21.162,20-Sep-19
21.923,23-Sep-19
21.909,24-Sep-19
21.624,25-Sep-19
21.862,26-Sep-19
21.72,27-Sep-19
21.682,30-Sep-19
21.446,01-Oct-19
21.313,03-Oct-19
21.096,04-Oct-19
20.854,07-Oct-19
21.048,09-Oct-19
20.921,10-Oct-19
21.009,11-Oct-19
21.12,14-Oct-19
21.149,15-Oct-19
21.189,16-Oct-19
21.216,17-Oct-19
21.512,18-Oct-19
21.531,22-Oct-19
21.461,23-Oct-19
21.36,24-Oct-19
21.234,25-Oct-19
21.504,29-Oct-19
21.627,30-Oct-19
21.654,31-Oct-19
21.673,01-Nov-19
21.68,04-Nov-19
21.568,05-Nov-19
21.421,06-Nov-19
21.452,07-Nov-19
